arxiv_id,title,abstract,authors,published,updated,primary_category,all_categories,comments,journal_ref,doi,abstract_url,pdf_url,collection_query,collection_year,screen_id,qis_relevance_label,qis_subfield,paper_type,screening_reason,key_qis_terms,selected_for_pilot,recognition_flag,manual_review_needed
2401.01873,Observation of the Magnonic Dicke Superradiant Phase Transition,"Two-level atoms coupled with single-mode cavity photons are predicted to exhibit a quantum phase transition when the coupling strength exceeds a critical value, entering a phase in which atomic polarization and photonic field are finite even at zero temperature and without external driving. However, this phenomenon, the superradiant phase transition (SRPT), is forbidden by a no-go theorem due to the existence of the diamagnetic term in the Hamiltonian. Here, we present spectroscopic evidence for a magnonic SRPT in ErFeO$_3$, where the role of the photonic mode (two-level atoms) in the photonic SRPT is played by an Fe$^{3+}$ magnon mode (Er$^{3+}$ spins). The absence of the diamagnetic term in the Fe$^{3+}$-Er$^{3+}$ exchange coupling ensures that the no-go theorem does not apply. Terahertz and gigahertz magnetospectroscopy experiments revealed the signatures of the SRPT -- a kink and a softening, respectively, of two spin-magnon hybridized modes at the critical point.","[""Dasom Kim"", ""Sohail Dasgupta"", ""Xiaoxuan Ma"", ""Joong-Mok Park"", ""Hao-Tian Wei"", ""Liang Luo"", ""Jacques Doumani"", ""Xinwei Li"", ""Wanting Yang"", ""Di Cheng"", ""Richard H. J. Kim"", ""Henry O. Everitt"", ""Shojiro Kimura"", ""Hiroyuki Nojiri"", ""Jigang Wang"", ""Shixun Cao"", ""Motoaki Bamba"", ""Kaden R. A. Hazzard"", ""Junichiro Kono""]",2024-01-03T18:31:50+00:00,2024-01-03T18:31:50+00:00,quant-ph,"[""quant-ph"", ""cond-mat.mtrl-sci"", ""physics.optics""]",,"Science Advances 11, adt1691 (2025)",10.1126/sciadv.adt1691,http://arxiv.org/abs/2401.01873v1,https://arxiv.org/pdf/2401.01873v1,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_043,borderline,borderline_many_body,experimental_or_demonstration,Heuristic matched borderline evidence for borderline_many_body: phase transition.,"[""phase transition""]",False,False,True
2501.02046,Relational bundle geometric formulation of non-relativistic quantum mechanics,"We present a bundle geometric formulation of non-relativistic many-particles Quantum Mechanics. A wave function is seen to be a $\mathbb{C}$-valued cocyclic tensorial 0-form on configuration space-time seen as a principal bundle, while the Schrödinger equation flows from its covariant derivative, with the action functional supplying a (flat) cocyclic connection 1-form on the configuration bundle. In line with the historical motivations of Dirac and Feynman, ours is thus a Lagrangian geometric formulation of QM, in which the Dirac-Feynman path integral arises in a geometrically natural way. Applying the dressing field method, we obtain a relational reformulation of this geometric non-relativistic QM: a relational wave function is realised as a basic cocyclic 0-form on the configuration bundle. In this relational QM, any particle position can be used as a dressing field, i.e. as a ""physical reference frame"". The dressing field method naturally accounts for the freedom in choosing the dressing field, which is readily understood as a covariance of the relational formulation under changes of physical reference frame.","[""J. François"", ""L. Ravera""]",2025-01-03T19:00:00+00:00,2026-04-14T15:39:45+00:00,quant-ph,"[""quant-ph"", ""hep-th"", ""math-ph""]","V2, 34 pages, 2 figures, accepted for publication in Fortsch. Phys","Fortsch. Phys. 73 (2025) 12, e70040",,http://arxiv.org/abs/2501.02046v2,https://arxiv.org/pdf/2501.02046v2,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_044,out_of_scope,out_of_scope_other,theory_or_methods,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2301.02245,Comments on the Bell-Clauser-Horne-Shimony-Holt inequality,"We discuss the relationship between the Bogoliubov transformations, squeezed states, entanglement and maximum violation of the Bell-CHSH inequality. In particular, we point out that the construction of the four bounded operators entering the Bell-CHSH inequality can be worked out in a simple and general way, covering a large variety of models, ranging from Quantum Mechanism to relativistic Quantum Field Theories. Various examples are employed to illustrate the above mentioned framework. We start by considering a pair of entangled spin 1 particles and a squeezed oscillator in Quantum Mechanics, moving then to the relativistic complex quantum scalar field and to the analysis of the vacuum state in Minkowski space-time in terms of the left and right Rindler modes. In the latter case, the Bell-CHSH inequality turns out to be parametrized by the Unruh temperature.","[""S. P. Sorella""]",2023-01-05T05:17:38+00:00,2023-01-22T11:53:39+00:00,quant-ph,"[""quant-ph"", ""hep-th""]",9 pages. Expanded version. New sections and examples added,,10.1103/PhysRevD.107.125013,http://arxiv.org/abs/2301.02245v2,https://arxiv.org/pdf/2301.02245v2,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_045,borderline,borderline_foundations,theory,Heuristic matched borderline evidence for borderline_foundations: chsh.,"[""chsh""]",False,False,True
2301.02609,Hybrid Quantum-Classical Autoencoders for End-to-End Radio Communication,"Quantum neural networks are emerging as potential candidates to leverage noisy quantum processing units for applications. Here we introduce hybrid quantum-classical autoencoders for end-to-end radio communication. In the physical layer of classical wireless systems, we study the performance of simulated architectures for standard encoded radio signals over a noisy channel. We implement a hybrid model, where a quantum decoder in the receiver works with a classical encoder in the transmitter part. Besides learning a latent space representation of the input symbols with good robustness against signal degradation, a generalized data re-uploading scheme for the qubit-based circuits allows to meet inference-time constraints of the application.","[""Zsolt Tabi"", ""Bence Bakó"", ""Dániel T. R. Nagy"", ""Péter Vaderna"", ""Zsófia Kallus"", ""Péter Hága"", ""Zoltán Zimborás""]",2023-01-06T17:13:35+00:00,2023-01-06T17:13:35+00:00,quant-ph,"[""quant-ph"", ""eess.SP""]","6 pages, 8 figures","2022 IEEE/ACM 7th Symposium on Edge Computing (SEC), 2022, pp. 468-473",10.1109/SEC54971.2022.00071,http://arxiv.org/abs/2301.02609v1,https://arxiv.org/pdf/2301.02609v1,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_046,in_scope,quantum_machine_learning,protocol_or_communication,Heuristic matched in scope evidence for quantum_machine_learning: quantum neural networks.,"[""quantum neural networks""]",False,False,True
2401.01727,Asymmetric mode-pairing quantum key distribution,"Mode-pairing quantum key distribution (MP-QKD) can surpass the repeaterless rate-transmittance bound (Pirandola-Laurenza-Ottaviani-Banchi bound) without requiring global phase locking, exhibiting remarkable flexibility. However, MP-QKD necessitates equal communication distances in two channels, which is a challenging requirement in practical applications. To address this limitation, we extend the original MP-QKD to asymmetric cases. Our decoy-state estimation confirms that asymmetric channel transmittances and asymmetric intensities do not compromise the security of the protocol. We focus on the pulse-intensity relationship, a key factor for optimizing the performance of asymmetric MP-QKD. Unlike previous asymmetric protocols, the intensities of different bases in asymmetric MP-QKD cannot be decoupled. We introduce an optimal-pulse-intensity method, adaptable to various scenarios, to enhance key rates by calculating ideal pulse intensities. Simulation results in various representative scenarios indicate that our method effectively reduces the impact of asymmetric channel distances on MP-QKD performance, enhancing its practical applicability.","[""Zeyang Lu"", ""Gang Wang"", ""Chan Li"", ""Zhu Cao""]",2024-01-03T13:06:29+00:00,2024-01-03T13:06:29+00:00,quant-ph,"[""quant-ph""]",,"Phys. Rev. A 109, 012401 (2024)",10.1103/PhysRevA.109.012401,http://arxiv.org/abs/2401.01727v1,https://arxiv.org/pdf/2401.01727v1,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_047,in_scope,quantum_communication_cryptography,protocol_or_communication,"Heuristic matched in scope evidence for quantum_communication_cryptography: quantum key distribution, qkd.","[""quantum key distribution"", ""qkd""]",True,False,False
2501.03373,W-class states-identification and quantification of Bell-CHSH inequalities' violation,"We discuss a family of W-class states describing three-qubit systems. For such systems, we analyze the relations between the entanglement measures and the nonlocality parameter for a two-mode mixed state related to the two-qubit subsystem. We find the conditions determining the boundary values of the negativity, parameterized by concurrence, for violating the Bell-CHSH inequality. Additionally, we derive the value ranges of the mixedness measure, parameterized by concurrence and negativity for the qubit--qubit mixed state, guaranteeing the violation and non-violation of the Bell-CHSH inequality.","[""Joanna K. Kalaga"", ""Wiesław Leoński"", ""Jan Peřina""]",2025-01-06T20:21:41+00:00,2025-01-06T20:21:41+00:00,quant-ph,"[""quant-ph""]",,"Entropy 26, 1107 (2024)",10.3390/e26121107,http://arxiv.org/abs/2501.03373v1,https://arxiv.org/pdf/2501.03373v1,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_048,borderline,borderline_foundations,theory,"Heuristic matched borderline evidence for borderline_foundations: nonlocality, chsh.","[""nonlocality"", ""chsh""]",False,False,True
2501.03364,Lindblad estimation with fast and precise quantum control,"Enhancing precision sensors for stochastic signals using quantum techniques is a promising emerging field of physics. Estimating a weak stochastic waveform is the core task of many fundamental physics experiments including searches for stochastic gravitational waves, quantum gravity, and axionic dark matter. Simultaneously, noise spectroscopy and characterisation, e.g. estimation of various decay mechanisms in quantum devices, is relevant to a broad range of fundamental and technological applications. We consider the ultimate limit on the sensitivity of these devices for Lindblad estimation given any quantum state, fast and precise control sequence, and measurement scheme. We show that it is optimal to rapidly projectively measure and re-initialise the quantum state. We develop optimal protocols for a wide range of applications including stochastic waveform estimation, spectroscopy with qubits, and Lindblad estimation.","[""James W. Gardner"", ""Simon A. Haine"", ""Joseph J. Hope"", ""Yanbei Chen"", ""Tuvia Gefen""]",2025-01-06T20:05:42+00:00,2025-01-16T18:07:19+00:00,quant-ph,"[""quant-ph"", ""gr-qc""]","6 figures, 22 pages (main text: 16 pages, appendices: 6 pages)","Phys. Rev. Applied 24, 044055 - Published 17 October, 2025",10.1103/6yzb-43rs,http://arxiv.org/abs/2501.03364v2,https://arxiv.org/pdf/2501.03364v2,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_049,borderline,quantum_hardware_systems,experimental_hardware,Heuristic matched borderline evidence for quantum_hardware_systems: qubits.,"[""qubits""]",False,False,True
2401.01715,HEOM-QUICK2: a general-purpose simulator for fermionic many-body open quantum systems -- An Update,"Many-body open quantum systems (OQS) have a profound impact on various subdisciplines of physics, chemistry, and biology. Thus, the development of a computer program capable of accurately, efficiently, and versatilely simulating many-body OQS is highly desirable. In recent years, we have focused on the advancement of numerical algorithms based on the fermionic hierarchical equations of motion (HEOM) theory. Being in-principle exact, this approach allows for the precise characterization of many-body correlations, non-Markovian memory, and non-equilibrium thermodynamic conditions. These efforts now lead to the establishment of a new computer program, HEOM for QUantum Impurity with a Correlated Kernel, version 2 (HEOM-QUICK2), which, to the best of our knowledge, is currently the only general-purpose simulator for fermionic many-body OQS. Compared with version 1, the HEOM-QUICK2 program features more efficient solvers for stationary states, more accurate treatment of non-Markovian memory, and improved numerical stability for long-time dissipative dynamics. Integrated with quantum chemistry software, HEOM-QUICK2 has become a valuable theoretical tool for the precise simulation of realistic many-body OQS, particularly the single atomic or molecular junctions. Furthermore, the unprecedented precision achieved by HEOM-QUICK2 enables accurate simulation of low-energy spin excitations and coherent spin relaxation. The unique usefulness of HEOM-QUICK2 is demonstrated through several examples of strongly correlated quantum impurity systems under non-equilibrium conditions. Thus, the new HEOM-QUICK2 program offers a powerful and comprehensive tool for studying many-body OQS with exotic quantum phenomena and exploring applications in various disciplines.","[""Daochi Zhang"", ""Lyuzhou Ye"", ""Jiaan Cao"", ""Yao Wang"", ""Rui-Xue Xu"", ""Xiao Zheng"", ""YiJing Yan""]",2024-01-03T12:44:46+00:00,2024-11-15T05:36:59+00:00,cond-mat.str-el,"[""cond-mat.str-el"", ""cond-mat.stat-mech"", ""quant-ph""]",67 pages; 13 figures,,,http://arxiv.org/abs/2401.01715v2,https://arxiv.org/pdf/2401.01715v2,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_050,borderline,borderline_many_body,experimental_or_demonstration,Heuristic matched borderline evidence for borderline_many_body: many body.,"[""many body""]",False,False,True
2301.01952,Quantum Bayesian Inference in Quasiprobability Representations,"Bayes' rule plays a crucial piece of logical inference in information and physical sciences alike. Its extension into the quantum regime has been the object of several recent works. These quantum versions of Bayes' rule have been expressed in the language of Hilbert spaces. In this paper, we derive the expression of the Petz recovery map within any quasiprobability representation, with explicit formulas for the two canonical choices of normal quasiprobability representations (which include Discrete Wigner representations) and of representations based on symmetric, informationally complete positive operator-valued measures (SIC-POVMs). By using the same mathematical syntax of (quasi-)stochastic matrices acting on (quasi-)stochastic vectors, the core difference in logical inference between classical and quantum theory is found in the manipulation of the reference prior rather than in the representation of the channel.","[""Clive Cenxin Aw"", ""Kelvin Onggadinata"", ""Dagomir Kaszlikowski"", ""Valerio Scarani""]",2023-01-05T08:16:50+00:00,2023-06-28T05:13:40+00:00,quant-ph,"[""quant-ph""]","14 pages, 6 figures","PRX Quantum 4, 020352 (2023)",10.1103/PRXQuantum.4.020352,http://arxiv.org/abs/2301.01952v2,https://arxiv.org/pdf/2301.01952v2,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_051,out_of_scope,out_of_scope_other,theory_or_methods,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2601.02113,Magnetically Induced Transparency-Absorption and Normal-Anomalous Dispersion Characteristics of ${}^{87}\text{Rb}$ Medium or Any J-Type Configuration Atomic Vapors Subject to a Vector Magnetic Field and a Weak Resonant Pump,"We have developed an analytical framework for magnetically induced transparency-absorption (MITA) and normal-anomalous dispersion (MINAD) in a weakly driven ${}^{87}\text{Rb}$ vapor, or any J-type three-level system, under a vector magnetic field. By solving the Bloch equations in the stationary, quasi-stationary, and short-pulse regimes, we obtained closed-form expressions for the atomic populations and coherences and identified a bifurcation in the oscillatory dynamics at zero longitudinal Zeeman splitting. The Fourier-domain analysis reveals alternating transparency/absorption and normal/anomalous dispersion with frequency-dependent sign reversals, enabling spectrally selective filtering and group-delay effects. Slow oscillatory behavior in the radio-frequency range makes the system suitable for weak magnetic-field sensing, while fast oscillations at optical frequencies suggest applications in spectral filtering and frequency-comb-like signal shaping. The results provide a theoretical basis for experimental observation of MITA/MINAD and for optimizing atomic-vapor platforms for precision magnetometry and related photonic functionalities.","[""Hayk L. Gevorgyan""]",2026-01-05T13:43:30+00:00,2026-01-18T06:36:14+00:00,physics.atom-ph,"[""physics.atom-ph"", ""physics.optics"", ""quant-ph""]",,,,http://arxiv.org/abs/2601.02113v3,https://arxiv.org/pdf/2601.02113v3,cat:quant-ph AND submittedDate:[202601010000 TO 202612312359],2026,SCREEN_052,out_of_scope,out_of_scope_other,experimental_or_demonstration,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2401.01746,Coherent Quantum Speed Limits,"We establish a comprehensive theoretical framework for coherent quantum speed limits (QSLs), deriving fundamental bounds on the rate of quantum evolution that explicitly isolate the contribution of quantum coherence. By applying Hölder's inequality for matrix norms to the Liouville-von Neumann equation, we construct two infinite families of QSLs for general unitary dynamics. These bounds are characterized by coherence measures based on Schatten $p$-norms and Hellinger distance, respectively, defined with respect to the instantaneous energy eigenbasis. Unlike traditional Mandelstam-Tamm bounds, our approach disentangles the quantum state's coherence structure from the Hamiltonian's energy scale. Using the Landau-Zener model accelerated by shortcuts to adiabaticity, we demonstrate that coherence functions as a critical kinematic resource: achieving faster evolution entails maintaining a state with high coherence relative to the instantaneous basis. Our results provide a resource-theoretic perspective on time-energy uncertainty, offering insights into the fundamental limits of quantum control and information processing.","[""Xuhui Xiao"", ""Hai Wang"", ""Xingze Qiu""]",2024-01-03T13:49:15+00:00,2026-03-24T15:10:23+00:00,quant-ph,"[""quant-ph"", ""cond-mat.quant-gas""]","5+1.5 pages, 1 table, 1 figure. We are grateful to the anonymous Referees for their constructive comments","Phys. Rev. A 113, 032438 (2026)",10.1103/rdpr-db6m,http://arxiv.org/abs/2401.01746v2,https://arxiv.org/pdf/2401.01746v2,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_053,borderline,quantum_information_theory,experimental_or_demonstration,Heuristic matched borderline evidence for quantum_information_theory: coherence.,"[""coherence""]",False,False,True
2501.02929,Reducing Circuit Depth in Quantum State Preparation for Quantum Simulation Using Measurements and Feedforward,"Reducing circuit depth and identifying an optimal trade-off between circuit depth and width is crucial for successful quantum computation. In this context, midcircuit measurement and feedforward have been shown to significantly reduce the depth of quantum circuits, particularly in implementing logical gates. By leveraging these techniques, we propose several parallelization strategies that reduce quantum circuit depth at the expense of increasing width in preparing various quantum states relevant to quantum simulation. With measurements and feedforward, we demonstrate that utilizing unary encoding as a bridge between two quantum states substantially reduces the circuit depth required for preparing quantum states, such as sparse quantum states and sums of Slater determinants within the first quantization framework, while maintaining an efficient circuit width. Additionally, we show that a Bethe wave function, characterized by its high degree of freedom in its phase, can be probabilistically prepared in a constant-depth quantum circuit using measurements and feedforward. We anticipate that our study will contribute to the reduction of circuit depth in initial state preparation, particularly for quantum simulation, which is a critical step toward achieving quantum advantage.","[""Hyeonjun Yeo"", ""Ha Eum Kim"", ""IlKwon Sohn"", ""Kabgyun Jeong""]",2025-01-06T11:08:55+00:00,2025-05-30T21:38:30+00:00,quant-ph,"[""quant-ph""]","23 pages, 3 figures","Phys. Rev. Applied 23, 054066 (2025)",10.1103/PhysRevApplied.23.054066,http://arxiv.org/abs/2501.02929v2,https://arxiv.org/pdf/2501.02929v2,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_054,in_scope,quantum_algorithms,experimental_or_demonstration,"Heuristic matched in scope evidence for quantum_algorithms: quantum advantage, quantum circuit.","[""quantum advantage"", ""quantum circuit""]",False,False,False
2501.04054,Hermitian and Non-Hermitian Topological Transitions Characterized by Manifold Distance,"Topological phases are generally characterized by topological invariants denoted by integer numbers. However, different topological systems often require different topological invariants to measure, and theses definition usually fail at critical points. Therefore, it's challenging to predict what would occur during the transformation between two different topological phases. To address these issues, we propose a general definition based on fidelity and trace distance from quantum information theory: manifold distance (MD). This definition does not rely on the berry connection but rather on the information of the two manifolds - their ground state wave functions. Thus, it can measure different topological systems (including traditional band topology models, non-Hermitian systems, and gapless systems, etc.) and exhibit some universal laws during the transformation between two topological phases. Our research demonstrates for different topological manifolds, the change rate (first-order derivative) or susceptibility (second-order derivative) of MD exhibit various divergent behaviors near the critical points. Compared to the strange correlator, which could be used as a diagnosis for short-range entangled states in 1D and 2D, MD is more universal and could be applied to non-Hermitian systems and long-range entangled states. For subsequent studies, we expect the method to be generalized to real-space or non-lattice models, in order to facilitate the study of a wider range of physical platforms such as open systems and many-body localization.","[""ZhaoXiang Fang"", ""Ming Gong"", ""Guang-Can Guo"", ""Yongxu Fu"", ""Long Xiong""]",2025-01-07T03:05:45+00:00,2025-01-07T03:05:45+00:00,cond-mat.str-el,"[""cond-mat.str-el"", ""quant-ph""]",arXiv admin note: substantial text overlap with arXiv:2405.03323,,,http://arxiv.org/abs/2501.04054v1,https://arxiv.org/pdf/2501.04054v1,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_055,in_scope,quantum_information_theory,experimental_or_demonstration,"Heuristic matched in scope evidence for quantum_information_theory: quantum information, quantum information theory.","[""quantum information"", ""quantum information theory""]",False,False,False
2301.01053,Sequences of resource monotones from modular Hamiltonian polynomials,"We introduce two infinite sequences of entanglement monotones, which are constructed from expectation values of polynomials in the modular Hamiltonian. These monotones yield infinite sequences of inequalities that must be satisfied in majorizing state transitions. We demonstrate this for information erasure, deriving an infinite sequence of ""Landauer inequalities"" for the work cost, bounded by linear combinations of expectation values of powers of the modular Hamiltonian. These inequalities give improved lower bounds for the work cost in finite dimensional systems, and depend on more details of the erased state than just on its entropy and variance of modular Hamiltonian. Similarly one can derive lower bounds for marginal entropy production for a system coupled to an environment. These infinite sequences of entanglement monotones also give rise to relative quantifiers that are monotonic in more general processes, namely those involving so-called $σ$-majorization with respect to a fixed point full rank state $σ$; such quantifiers are called resource monotones. As an application to thermodynamics, one can use them to derive finite-dimension corrections to the Clausius inequality. Finally, in order to gain some intuition for what (if anything) plays the role of majorization in field theory, we compare pairs of states in discretized theories at criticality and study how majorization depends on the size of the bipartition with respect to the size of the entire chain.","[""Raúl Arias"", ""Jan de Boer"", ""Giuseppe Di Giulio"", ""Esko Keski-Vakkuri"", ""Erik Tonni""]",2023-01-03T11:33:44+00:00,2023-01-03T11:33:44+00:00,quant-ph,"[""quant-ph"", ""cond-mat.stat-mech"", ""hep-th""]","47 pages, 2 figures","Phys. Rev. Res. 5 (2023) 4, 043082",,http://arxiv.org/abs/2301.01053v1,https://arxiv.org/pdf/2301.01053v1,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_056,out_of_scope,out_of_scope_other,experimental_or_demonstration,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2301.02164,Emergence of anyonic correlations from spin and charge dynamics in one dimension,"We propose a transformation for spin and charge degrees of freedom in one-dimensional lattice systems, constrained to have no doubly occupied sites, that allows direct access to the dynamical correlations of the system. The transformation delivers particle creation and annihilation operators in a form of a spinless particle and a non-local operator acting on the space of states of a spin-$1/2$ chain. This permits a decomposition of dynamical correlation functions as a convolution of those for impenetrable anyons together with those of a spin chain. Further analysis can be done by methods tailored for each part of the convolution, greatly increasing the impact and flexibility of the approach.","[""Oleksandr Gamayun"", ""Eoin Quinn"", ""Kemal Bidzhiev"", ""Mikhail B. Zvonarev""]",2023-01-05T17:22:39+00:00,2023-06-07T13:08:23+00:00,cond-mat.quant-gas,"[""cond-mat.quant-gas"", ""quant-ph""]","6 pages, 1 figure",,10.1103/PhysRevA.109.012209,http://arxiv.org/abs/2301.02164v2,https://arxiv.org/pdf/2301.02164v2,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_057,borderline,borderline_many_body,theory_or_methods,Heuristic matched borderline evidence for borderline_many_body: spin chain.,"[""spin chain""]",False,False,True
2501.03578,Four-body coupler for superconducting qubits based on Josephson parametric oscillators,"We theoretically propose a circuit of the four-body coupler for superconducting qubits based on Josephson parametric oscillators (JPOs). Our coupler for the four-body interaction has a superconducting loop, similar to a capacitively shunted flux qubit, where an external magnetic flux set to half a flux quantum is threaded. This coupler circuit is a specific setup of the circuit called superconducting nonlinear asymmetric inductive elements (SNAIL) and also is a generalization of the previously proposed one for the four-body interaction of JPOs. We clarify roles of circuit parameters in the four-body interaction and, in particular, show that the four-body coupling constant in our circuit can be significantly increased by tuning capacitance of the coupler or the area ratio of the Josephson junctions of the coupler.","[""Ryoji Miyazaki"", ""Tsuyoshi Yamamoto""]",2025-01-07T07:07:34+00:00,2025-04-23T05:42:16+00:00,quant-ph,"[""quant-ph""]",,"Phys. Rev. A 111, 062612 (2025)",10.1103/PhysRevA.111.062612,http://arxiv.org/abs/2501.03578v2,https://arxiv.org/pdf/2501.03578v2,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_058,in_scope,quantum_hardware_systems,hardware_or_systems,"Heuristic matched in scope evidence for quantum_hardware_systems: qubit, qubits, superconducting.","[""qubit"", ""qubits"", ""superconducting""]",False,False,False
2401.02852,Quantum Approximate Optimisation for Not-All-Equal SAT,"Establishing quantum advantage for variational quantum algorithms is an important direction in quantum computing. In this work, we apply the Quantum Approximate Optimisation Algorithm (QAOA) -- a popular variational quantum algorithm for general combinatorial optimisation problems -- to a variant of the satisfiability problem (SAT): Not-All-Equal SAT (NAE-SAT). We focus on regimes where the problems are known to have solutions with low probability and introduce a novel classical solver that outperforms existing solvers. Extensively benchmarking QAOA against this, we show that while the runtime of both solvers scales exponentially with the problem size, the scaling exponent for QAOA is smaller for large enough circuit depths. This implies a polynomial quantum speedup for solving NAE-SAT.","[""Andrew El-Kadi"", ""Roberto Bondesan""]",2024-01-05T15:11:24+00:00,2024-01-05T15:11:24+00:00,quant-ph,"[""quant-ph""]",10 pages,,,http://arxiv.org/abs/2401.02852v1,https://arxiv.org/pdf/2401.02852v1,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_059,in_scope,quantum_algorithms,algorithmic_or_complexity,"Heuristic matched in scope evidence for quantum_algorithms: quantum algorithm, quantum algorithms, quantum speedup.","[""quantum algorithm"", ""quantum algorithms"", ""quantum speedup"", ""quantum advantage"", ""variational quantum""]",False,False,False
2301.00494,Quantum Atomic Matter Near Two-Dimensional Materials in Microgravity,"Novel two-dimensional (2D) atomically flat materials, such as graphene and transition-metal dichalcogenides, exhibit unconventional Dirac electronic spectra. We propose to effectively engineer their interactions with cold atoms in microgravity, leading to a synergy between complex electronic and atomic collective quantum phases and phenomena. Dirac materials are susceptible to manipulation and quantum engineering via changes in their electronic properties by application of strain, doping with carriers, adjustment of their dielectric environment, etc. Consequently the interaction of atoms with such materials, namely the van der Waals / Casimir-Polder interaction, can be effectively manipulated, leading to the potential observation of physical effects such as Quantum Reflection off atomically thin materials and confined Bose-Einstein Condensate (BEC) frequency shifts.","[""Adrian Del Maestro"", ""Sang Wook Kim"", ""Nicholas P. Bigelow"", ""Robert J. Thompson"", ""Valeri N. Kotov""]",2023-01-02T00:36:49+00:00,2023-08-18T17:18:13+00:00,cond-mat.quant-gas,"[""cond-mat.quant-gas"", ""cond-mat.mes-hall"", ""physics.space-ph"", ""quant-ph""]","11 pages, 3 figures; discussion and references added","Quantum Science and Technology 8, 044002 (2023)",10.1088/2058-9565/acf1c8,http://arxiv.org/abs/2301.00494v2,https://arxiv.org/pdf/2301.00494v2,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_060,out_of_scope,out_of_scope_other,theory_or_methods,Heuristic matched out of scope evidence for out_of_scope_other: bose einstein condensate.,"[""bose einstein condensate""]",False,False,False
